"ID","time","Lmean","Rmean","meanDiff"
23,-11,90.5769491542287,89.8356391761539,0.741309978074725
23,-10.96,90.5769491542287,89.8356391761539,0.741309978074725
23,-10.92,90.5769491542287,89.8356391761539,0.741309978074725
23,-10.88,90.5769491542287,89.8356391761539,0.741309978074725
23,-10.84,90.5769491542287,89.8356391761539,0.741309978074725
23,-10.8,91.7278109991717,91.40148139947,0.326329599701737
23,-10.76,91.7278109991717,91.40148139947,0.326329599701737
23,-10.72,91.7278109991717,91.40148139947,0.326329599701737
23,-10.68,91.7278109991717,91.40148139947,0.326329599701737
23,-10.64,92.1727308128264,91.8752291339399,0.297501678886476
23,-10.6,92.1727308128264,91.8752291339399,0.297501678886476
23,-10.56,92.8734710090071,92.6308089171129,0.242662091894132
23,-10.52,92.8734710090071,92.6308089171129,0.242662091894132
23,-10.48,95.6365771742464,95.388607884203,0.247969290043429
23,-10.44,95.6365771742464,95.388607884203,0.247969290043429
23,-10.4,96.0678379155806,95.7768926040739,0.290945311506661
23,-10.36,96.0678379155806,95.7768926040739,0.290945311506661
23,-10.32,96.9470037036131,96.8617430138057,0.0852606898073986
23,-10.28,96.9470037036131,96.8617430138057,0.0852606898073986
23,-10.24,97.4050294184351,97.2620957394126,0.142933679022434
23,-10.2,97.4050294184351,97.2620957394126,0.142933679022434
23,-10.16,97.6001108346774,97.2644905798885,0.335620254788878
23,-10.12,97.6001108346774,97.2644905798885,0.335620254788878
23,-10.08,97.5690878616978,97.4267491789445,0.142338682753291
23,-10.04,97.5690878616978,97.4267491789445,0.142338682753291
23,-10,97.6697528539664,97.6979748840685,-0.0282220301021425
23,-9.96,97.6697528539664,97.6979748840685,-0.0282220301021425
23,-9.92,97.880808924713,97.7338648639526,0.146944060760433
23,-9.88,97.880808924713,97.7338648639526,0.146944060760433
23,-9.84,97.6146059451584,97.393771414571,0.220834530587354
23,-9.8,97.6146059451584,97.393771414571,0.220834530587354
23,-9.76,97.731844188328,97.5374748940269,0.194369294301083
23,-9.72,97.731844188328,97.5374748940269,0.194369294301083
23,-9.68,97.731844188328,97.5374748940269,0.194369294301083
23,-9.64,97.731844188328,97.5374748940269,0.194369294301083
23,-9.6,98.281270798304,97.7766457199744,0.504625078329553
23,-9.56,98.281270798304,97.7766457199744,0.504625078329553
23,-9.52,97.9185266870336,97.3189766964926,0.599549990540993
23,-9.48,97.9185266870336,97.3189766964926,0.599549990540993
23,-9.44,97.7968504667491,97.0238866233686,0.772963843380495
23,-9.4,97.7968504667491,97.0238866233686,0.772963843380495
23,-9.36,98.2448339975598,97.3813508230141,0.863483174545678
23,-9.32,98.2448339975598,97.3813508230141,0.863483174545678
23,-9.28,98.3514967429909,97.622611243346,0.728885499644889
23,-9.24,98.3514967429909,97.622611243346,0.728885499644889
