"ID","time","Lmean","Rmean","meanDiff"
5,-11,99.7458819704306,99.7464865768953,-0.000604606464705171
5,-10.96,99.7458819704306,99.7464865768953,-0.000604606464705171
5,-10.92,99.7458819704306,99.7464865768953,-0.000604606464705171
5,-10.88,99.7458819704306,99.7464865768953,-0.000604606464705171
5,-10.84,99.7458819704306,99.7464865768953,-0.000604606464705171
5,-10.8,96.0402921014589,95.7437171891995,0.296574912259402
5,-10.76,96.0402921014589,95.7437171891995,0.296574912259402
5,-10.72,97.8794127807262,97.7082417789308,0.1711710017954
5,-10.68,97.8794127807262,97.7082417789308,0.1711710017954
5,-10.64,98.3723285436803,98.3263641295429,0.0459644141373303
5,-10.6,98.3723285436803,98.3263641295429,0.0459644141373303
5,-10.56,98.8546620418311,99.0214866700409,-0.166824628209781
5,-10.52,98.8546620418311,99.0214866700409,-0.166824628209781
5,-10.48,100.444433251736,100.852204449578,-0.407771197841583
5,-10.44,100.444433251736,100.852204449578,-0.407771197841583
5,-10.4,100.767570266265,101.236630173475,-0.469059907210323
5,-10.36,100.767570266265,101.236630173475,-0.469059907210323
5,-10.32,101.524937085582,101.963100511922,-0.438163426339742
5,-10.28,101.524937085582,101.963100511922,-0.438163426339742
5,-10.24,101.542010369955,101.922804712927,-0.380794342972436
5,-10.2,101.542010369955,101.922804712927,-0.380794342972436
5,-10.16,101.542010369955,101.922804712927,-0.380794342972436
5,-10.12,101.542010369955,101.922804712927,-0.380794342972436
5,-10.08,101.871736881672,102.184585611666,-0.312848729993917
5,-10.04,101.871736881672,102.184585611666,-0.312848729993917
5,-10,101.882906105263,102.183985376329,-0.301079271066072
5,-9.96,101.882906105263,102.183985376329,-0.301079271066072
5,-9.92,101.738285343516,102.035727247953,-0.297441904437378
5,-9.88,101.738285343516,102.035727247953,-0.297441904437378
5,-9.84,102.118480198864,102.537619679839,-0.419139480975616
5,-9.8,102.118480198864,102.537619679839,-0.419139480975616
5,-9.76,101.914023654113,102.337141077096,-0.423117422983296
5,-9.72,101.914023654113,102.337141077096,-0.423117422983296
