"ID","time","Lmean","Rmean","meanDiff"
5,-11,94.4306381188522,93.6734978559539,0.757140262898261
5,-10.96,94.4306381188522,93.6734978559539,0.757140262898261
5,-10.92,94.4306381188522,93.6734978559539,0.757140262898261
5,-10.88,94.4306381188522,93.6734978559539,0.757140262898261
5,-10.84,94.4306381188522,93.6734978559539,0.757140262898261
5,-10.8,93.3900346746546,92.6941423141868,0.695892360467852
5,-10.76,93.3900346746546,92.6941423141868,0.695892360467852
5,-10.72,94.3024422293139,93.6078550364076,0.694587192906241
5,-10.68,94.3024422293139,93.6078550364076,0.694587192906241
5,-10.64,94.9594464665389,94.2758287472503,0.683617719288648
5,-10.6,94.9594464665389,94.2758287472503,0.683617719288648
5,-10.56,98.587655272392,98.2558446399471,0.331810632444885
5,-10.52,98.587655272392,98.2558446399471,0.331810632444885
5,-10.48,99.043205855084,98.7684974527996,0.274708402284446
5,-10.44,99.043205855084,98.7684974527996,0.274708402284446
5,-10.4,99.6017399471613,99.4083498357584,0.193390111402906
5,-10.36,99.6017399471613,99.4083498357584,0.193390111402906
5,-10.32,100.133566806881,99.9430125873996,0.190554219481783
5,-10.28,100.133566806881,99.9430125873996,0.190554219481783
5,-10.24,100.603947857757,100.609824910863,-0.00587705310627484
5,-10.2,100.603947857757,100.609824910863,-0.00587705310627484
5,-10.16,100.728220546782,100.506426497149,0.221794049632749
5,-10.12,100.728220546782,100.506426497149,0.221794049632749
5,-10.08,100.668228667135,100.425481316172,0.242747350962659
5,-10.04,100.668228667135,100.425481316172,0.242747350962659
5,-10,100.397244938662,100.282255005973,0.114989932689454
5,-9.96,100.397244938662,100.282255005973,0.114989932689454
5,-9.92,100.397244938662,100.282255005973,0.114989932689454
5,-9.88,100.397244938662,100.282255005973,0.114989932689454
5,-9.84,100.365385896987,100.229464670553,0.135921226433283
5,-9.8,100.365385896987,100.229464670553,0.135921226433283
5,-9.76,100.249598552818,100.095967306046,0.153631246771539
5,-9.72,100.249598552818,100.095967306046,0.153631246771539
5,-9.68,100.061265571282,99.8923297999757,0.168935771306721
5,-9.64,100.061265571282,99.8923297999757,0.168935771306721
5,-9.6,100.242656457877,100.156992051747,0.0856644061302632
5,-9.56,100.242656457877,100.156992051747,0.0856644061302632
5,-9.52,100.312611496478,100.237434467625,0.075177028853048
5,-9.48,100.312611496478,100.237434467625,0.075177028853048
5,-9.44,100.14767375106,99.9759701547019,0.171703596358299
5,-9.4,100.14767375106,99.9759701547019,0.171703596358299
5,-9.36,100.723460942583,100.524151701234,0.19930924134934
5,-9.32,100.723460942583,100.524151701234,0.19930924134934
5,-9.28,100.475869611216,100.226097732068,0.249771879148028
5,-9.24,100.475869611216,100.226097732068,0.249771879148028
5,-9.2,100.475869611216,100.226097732068,0.249771879148028
5,-9.16,100.475869611216,100.226097732068,0.249771879148028
5,-9.12,100.475869611216,100.226097732068,0.249771879148028
5,-9.08,100.475869611216,100.226097732068,0.249771879148028
5,-9.04,100.66380335664,100.48780019688,0.176003159760242
5,-9,100.66380335664,100.48780019688,0.176003159760242
5,-8.96,100.846742214717,100.605800047714,0.240942167002956
5,-8.92,100.846742214717,100.605800047714,0.240942167002956
5,-8.88,101.03368230582,100.815285505728,0.218396800091554
5,-8.84,101.03368230582,100.815285505728,0.218396800091554
5,-8.8,101.01008301569,100.826346337911,0.183736677778199
5,-8.76,101.01008301569,100.826346337911,0.183736677778199
5,-8.72,101.022388359829,100.746239098767,0.276149261062173
5,-8.68,101.022388359829,100.746239098767,0.276149261062173
5,-8.64,100.610021816501,100.368415536912,0.24160627958868
5,-8.6,100.610021816501,100.368415536912,0.24160627958868
5,-8.56,100.508748922954,100.248263498636,0.260485424317835
5,-8.52,100.508748922954,100.248263498636,0.260485424317835
5,-8.48,100.473349987758,100.34429163259,0.12905835516878
5,-8.44,100.473349987758,100.34429163259,0.12905835516878
5,-8.4,100.402889250084,100.28077564172,0.122113608364216
5,-8.36,100.402889250084,100.28077564172,0.122113608364216
5,-8.32,100.402889250084,100.28077564172,0.122113608364216
5,-8.28,100.402889250084,100.28077564172,0.122113608364216
5,-8.24,100.30922845839,100.03611426764,0.273114190750732
5,-8.2,100.30922845839,100.03611426764,0.273114190750732
5,-8.16,100.120886604941,99.8145800881244,0.306306516817003
5,-8.12,100.120886604941,99.8145800881244,0.306306516817003
5,-8.08,100.102175739195,99.8925086785057,0.209667060689597
5,-8.04,100.102175739195,99.8925086785057,0.209667060689597
5,-8,99.2193937219674,99.1082215850213,0.111172136946109
5,-7.96,99.2193937219674,99.1082215850213,0.111172136946109
5,-7.92,99.3716002713937,99.0634843116298,0.308115959763882
5,-7.88,99.3716002713937,99.0634843116298,0.308115959763882
5,-7.84,99.6739107267271,99.344353593295,0.329557133432118
5,-7.8,99.6739107267271,99.344353593295,0.329557133432118
5,-7.76,99.5527115152726,99.1931888867919,0.359522628480775
5,-7.72,99.5527115152726,99.1931888867919,0.359522628480775
5,-7.68,99.708466830132,99.4465824968059,0.261884333326094
5,-7.64,99.708466830132,99.4465824968059,0.261884333326094
5,-7.6,99.7297061912492,99.4772511678592,0.252455023389999
5,-7.56,99.7297061912492,99.4772511678592,0.252455023389999
5,-7.52,99.7729656418789,99.5638767124132,0.209088929465636
5,-7.48,99.7729656418789,99.5638767124132,0.209088929465636
5,-7.44,99.4601508408634,99.2528768065553,0.207274034308099
5,-7.4,99.4601508408634,99.2528768065553,0.207274034308099
5,-7.36,99.4601508408634,99.2528768065553,0.207274034308099
5,-7.32,99.4601508408634,99.2528768065553,0.207274034308099
