"ID","time","Lmean","Rmean","meanDiff"
4,-11,100.451354955529,98.6028115557987,1.8485433997305
4,-10.96,100.451354955529,98.6028115557987,1.8485433997305
4,-10.92,100.451354955529,98.6028115557987,1.8485433997305
4,-10.88,100.451354955529,98.6028115557987,1.8485433997305
4,-10.84,100.451354955529,98.6028115557987,1.8485433997305
4,-10.8,97.8678155810313,96.9614926116122,0.906322969419122
4,-10.76,97.8678155810313,96.9614926116122,0.906322969419122
4,-10.72,97.8919154850014,97.5424709733095,0.349444511691857
4,-10.68,97.8919154850014,97.5424709733095,0.349444511691857
4,-10.64,98.9144671516654,98.6867790603745,0.227688091290887
4,-10.6,98.9144671516654,98.6867790603745,0.227688091290887
4,-10.56,99.1902170370656,98.945793330965,0.244423706100562
4,-10.52,99.1902170370656,98.945793330965,0.244423706100562
4,-10.48,100.511859869767,100.054725614883,0.457134254883584
4,-10.44,100.511859869767,100.054725614883,0.457134254883584
4,-10.4,100.592199122748,100.114650102909,0.477549019838989
4,-10.36,100.592199122748,100.114650102909,0.477549019838989
4,-10.32,100.407933634792,100.141145480938,0.266788153854137
4,-10.28,100.407933634792,100.141145480938,0.266788153854137
4,-10.24,100.059358224919,99.9763318341021,0.0830263908163715
4,-10.2,100.059358224919,99.9763318341021,0.0830263908163715
4,-10.16,101.035459614824,100.818496624103,0.216962990721044
4,-10.12,101.035459614824,100.818496624103,0.216962990721044
4,-10.08,100.981727895788,100.765815755508,0.215912140279627
4,-10.04,100.981727895788,100.765815755508,0.215912140279627
4,-10,100.981727895788,100.765815755508,0.215912140279627
4,-9.96,100.981727895788,100.765815755508,0.215912140279627
4,-9.92,100.80861937111,100.739475321211,0.0691440498996059
4,-9.88,100.80861937111,100.739475321211,0.0691440498996059
4,-9.84,100.588814794719,100.138771628074,0.450043166645315
4,-9.8,100.588814794719,100.138771628074,0.450043166645315
4,-9.76,100.720153291895,100.158022504486,0.562130787409046
4,-9.72,100.720153291895,100.158022504486,0.562130787409046
4,-9.68,100.795041343612,100.045650766441,0.749390577171255
4,-9.64,100.795041343612,100.045650766441,0.749390577171255
4,-9.6,100.898517450498,100.246174516345,0.652342934152458
4,-9.56,100.898517450498,100.246174516345,0.652342934152458
4,-9.52,100.647815738796,99.986459309828,0.661356428967949
4,-9.48,100.647815738796,99.986459309828,0.661356428967949
4,-9.44,100.65823861406,99.9062927706622,0.751945843398289
4,-9.4,100.65823861406,99.9062927706622,0.751945843398289
4,-9.36,100.397950132369,99.5573813021123,0.840568830256487
4,-9.32,100.397950132369,99.5573813021123,0.840568830256487
4,-9.28,100.397950132369,99.5573813021123,0.840568830256487
4,-9.24,100.397950132369,99.5573813021123,0.840568830256487
4,-9.2,100.709378457083,99.810020424112,0.899358032971008
4,-9.16,100.709378457083,99.810020424112,0.899358032971008
4,-9.12,100.750710548649,99.7836799898146,0.96703055883458
4,-9.08,100.750710548649,99.7836799898146,0.96703055883458
4,-9.04,100.780789196797,99.9959971711424,0.78479202565498
4,-9,100.780789196797,99.9959971711424,0.78479202565498
4,-8.96,101.195838700968,100.247512870893,0.948325830075646
4,-8.92,101.195838700968,100.247512870893,0.948325830075646
4,-8.88,100.87407005443,99.8617286438601,1.01234141057009
4,-8.84,100.87407005443,99.8617286438601,1.01234141057009
4,-8.8,100.367927358805,99.4281967256611,0.93973063314435
4,-8.76,100.367927358805,99.4281967256611,0.93973063314435
4,-8.72,100.325344884637,99.4638042707364,0.861540613900786
4,-8.68,100.325344884637,99.4638042707364,0.861540613900786
4,-8.64,100.325344884637,99.4638042707364,0.861540613900786
4,-8.6,100.325344884637,99.4638042707364,0.861540613900786
4,-8.56,99.8394061368775,99.1328091735847,0.706596963292711
4,-8.52,99.8394061368775,99.1328091735847,0.706596963292711
4,-8.48,99.7057314780046,99.1701656901348,0.535565787869771
4,-8.44,99.7057314780046,99.1701656901348,0.535565787869771
4,-8.4,100.175620628791,99.7933788899552,0.38224173883556
4,-8.36,100.175620628791,99.7933788899552,0.38224173883556
4,-8.32,99.83092981134,99.5384820164444,0.292447794895594
4,-8.28,99.83092981134,99.5384820164444,0.292447794895594
4,-8.24,99.7094505105086,99.6576735883808,0.0517769221278854
4,-8.2,99.7094505105086,99.6576735883808,0.0517769221278854
4,-8.16,99.1709695179835,98.9004106431096,0.27055887487397
4,-8.12,99.1709695179835,98.9004106431096,0.27055887487397
4,-8.08,98.834245610936,98.5640711100135,0.27017450092255
4,-8.04,98.834245610936,98.5640711100135,0.27017450092255
4,-8,98.9490084846409,98.6712106901803,0.277797794460668
4,-7.96,98.9490084846409,98.6712106901803,0.277797794460668
4,-7.92,98.7937179120421,98.5129172231172,0.280800688924913
4,-7.88,98.7937179120421,98.5129172231172,0.280800688924913
