"ID","time","Lmean","Rmean","meanDiff"
20,-11,95.3736822317307,92.2155278127899,3.15815441894084
20,-10.96,95.3736822317307,92.2155278127899,3.15815441894084
20,-10.92,95.3736822317307,92.2155278127899,3.15815441894084
20,-10.88,95.3736822317307,92.2155278127899,3.15815441894084
20,-10.84,95.3736822317307,92.2155278127899,3.15815441894084
20,-10.8,95.3736822317307,92.2155278127899,3.15815441894084
20,-10.76,95.3736822317307,92.2155278127899,3.15815441894084
20,-10.72,96.2615842573719,93.5204168280433,2.74116742932868
20,-10.68,96.2615842573719,93.5204168280433,2.74116742932868
20,-10.64,98.110662575749,96.2343413978514,1.87632117789754
20,-10.6,98.110662575749,96.2343413978514,1.87632117789754
20,-10.56,100.884957013522,99.5218255941773,1.36313141934471
20,-10.52,100.884957013522,99.5218255941773,1.36313141934471
20,-10.48,101.010147736517,99.7104084985897,1.29973923792741
20,-10.44,101.010147736517,99.7104084985897,1.29973923792741
20,-10.4,101.627184063921,100.404969739976,1.22221432394426
20,-10.36,101.627184063921,100.404969739976,1.22221432394426
20,-10.32,101.829616051836,100.6489327096,1.18068334223643
20,-10.28,101.829616051836,100.6489327096,1.18068334223643
20,-10.24,102.163361446657,101.121643864234,1.04171758242302
20,-10.2,102.163361446657,101.121643864234,1.04171758242302
20,-10.16,102.282609649853,101.362190966258,0.920418683595244
20,-10.12,102.282609649853,101.362190966258,0.920418683595244
20,-10.08,102.282609649853,101.362190966258,0.920418683595244
20,-10.04,102.282609649853,101.362190966258,0.920418683595244
20,-10,102.381197344212,101.452563213849,0.92863413036261
20,-9.96,102.381197344212,101.452563213849,0.92863413036261
20,-9.92,102.081391644039,101.163464238136,0.917927405902859
20,-9.88,102.081391644039,101.163464238136,0.917927405902859
20,-9.84,102.050977170921,101.038297205103,1.01267996581767
20,-9.8,102.050977170921,101.038297205103,1.01267996581767
20,-9.76,102.05868486739,100.943053783776,1.11563108361445
20,-9.72,102.05868486739,100.943053783776,1.11563108361445
20,-9.68,101.898817221305,100.897727330403,1.0010898909015
20,-9.64,101.898817221305,100.897727330403,1.0010898909015
20,-9.6,101.898817221305,100.897727330403,1.0010898909015
20,-9.56,101.898817221305,100.897727330403,1.0010898909015
20,-9.52,102.043361704332,101.111988141758,0.931373562573881
20,-9.48,102.043361704332,101.111988141758,0.931373562573881
20,-9.44,102.142643390742,101.100114388482,1.04252900225957
20,-9.4,102.142643390742,101.100114388482,1.04252900225957
20,-9.36,102.342267791375,101.262712659018,1.07955513235652
20,-9.32,102.342267791375,101.262712659018,1.07955513235652
20,-9.28,102.694552185965,101.628835202618,1.06571698334675
20,-9.24,102.694552185965,101.628835202618,1.06571698334675
20,-9.2,102.694552185965,101.628835202618,1.06571698334675
20,-9.16,102.694552185965,101.628835202618,1.06571698334675
